EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
872331,ST. LANDRY PAR.,KROTZ SPGS,1/11/2020,604,Tornado, ,2,0,4,250000,0,LA,CST-6, ,145310,C,97,LCH,0,0,NWS Storm Survey, ,1.2,125,4,N,5,ESE,SWAYZEE LAKE,30.5922,-91.7641,30.607,-91.7545,An EF-2 tornado touched down north of Krotz Springs where it flipped and and destroyed a mobile home. The tornado continued along its path tipping another mobile home on its roof and destroying 2 others by flying debris and knocking them off their blocks. The tornado continued on producing minor roof damage to 6 other homes and damaging farm equipment. Four people received minor injuries in a mobile home. The max estimated wind speed was 115 mph.,An upper level disturbance and cold front moved across the region which resulted in an QLCS with embedded severe storms.,158
871629,PICKENS CO.,UNION CHAPEL,1/11/2020,1111,Tornado, ,2,3,7,0,0,AL,CST-6, ,145154,C,107,BMX,0,0,NWS Storm Survey, ,6.33,1056,3,NNW,4,NNW,CARROLLTON,33.2379,-88.1545,33.3253,-88.1223,"National Weather Service meteorologists surveyed damage in northern Pickens County and determined that it was consistent with an EF2 tornado, with maximum sustained winds near 134 mph.||A tornado touched down south of Highway 86, just on the south side of Coleman Road. The tornado tracked northeast and crossed Highway 86. Along Highway 86, there were at least three homes damaged with one home losing most of its roofing. Numerous hardwood and softwood trees were snapped off or uprooted at this location. The tornado continued northeast across Turnipseed Road, causing significant tree damage. The tornado tracked along Settlement Road where it likely reached its peak intensity. Numerous homes were damaged or destroyed on the west side of Settlement Road, while homes on the east side sustained minor damage. Of the homes destroyed, six were site-built homes. Four manufactured homes were completely destroyed, three of which had anchoring systems that failed. All four manufactured home frames were found considerable distances from the home sites. Three fatalities occurred in two of these manufactured homes on Settlement Road. In addition, all of the injuries were also on Settlement Road. The tornado continued through a forest and crossed Pine Grove Road near McDaniel Road. The farm at this location sustained significant damage with a home and at least two barns heavily damaged. Numerous hardwood and softwood trees were uprooted or snapped as well. From here, the tornado continued northeastward and began to weaken. It crossed Pearson Road, uprooting several trees before dissipating north of Pearson Road and west of Phoenix Road. At least 22 homes suffered varying degrees of damage.","A dynamic storm system brought severe thunderstorms to a large part of Central Alabama on January 11th.  Deep southerly flow brought rich Gulf moisture northward into Alabama. Anomalously high surface temperatures and moisture content was present in the developing warm sector ahead of the storm system. A line of strong to severe thunderstorms developed ahead of a cold front and moved into west central Alabama late in the morning. The line of storms quickly moved through Central Alabama and exited southeastern areas around sunset.||Although not every location experienced severe weather, widespread wind gusts of 40 to 60 mph were observed along the QLCS. Trees were snapped off or uprooted in numerous locations. Many homes, automobiles, and outbuildings were damaged or destroyed. Several locations likely received straight-line wind gusts of 75 to 80 mph.",175
864514,KERSHAW CO.,CLYBURN,1/11/2020,2233,Tornado, ,2,0,0,0,0,SC,EST-5, ,144024,C,55,CAE,0,0,NWS Storm Survey, ,0.55,150,4,E,5,ENE,CLYBURN,34.4293,-80.5303,34.4346,-80.523,"A NWS Storm Survey Team found considerable damage occurred to North-Central High School in Kershaw County, SC as a result of an EF-2 tornado with maximum wind speeds of 130 mph. The tornado began near the intersection of Lockhart Rd and Keys Ln, then traveled northeast across the campus of the High School before lifting approximately a half mile later beyond the parking lot on the northeast side of|the school. The tornado snapped numerous pine trees at the beginning of the track, then partially collapsed concrete stadium bleachers and a press box. The tornado continued across the gymnasium, lifting all of the HVAC units off the roof. The|tornado then lifted a large portion of the roof off of the school, including over the main office, library and an older auditorium, then collapsed the exterior wall along a portion of the west side of the building. The tornado then moved into the parking lot on the north side of the building where it moved 4 school buses, and resulted in broken windows and other damages to 31 parked school buses. The tornado then destroyed a small building just beyond the parking lot before lifting. Strong inflow into the tornado also snapped numerous pine trees south of the baseball field, collapsed 2 large light stands near the baseball field, and lifted and displaced a Conex shipping container approximately 50 yards. The tornado path length was about 0.50 miles and the path width was about 150 yards.","A line of thunderstorms, some severe, moved through the region during the evening of Saturday January 11, 2019, and early morning hours of Sunday January 12, 2019.  There were numerous reports of wind damage, such as trees down.  An isolated tornado, of EF-2 magnitude, did considerable damage to a high school in Kershaw Co SC.",193
874691,SMITH CO.,BURNS,2/5/2020,1520,Tornado, ,2,0,0,20000,0,MS,CST-6, ,144515,C,129,JAN,0,0,NWS Storm Survey, ,2.64,440,3,SSE,1,SSW,LEMON,32.0906,-89.5363,32.1173,-89.504,"The tornado starting point was confirmed by drone footage just west of Bienville National Forest Road 527. It moved northeast, snapping and uprooting multiple trees in a convergent pattern as it crossed this road. Tree damage ramped up considerably just east of this location, with more considerable tree fall as the tornado crossed Bienville National Forest Road 527-D, including a high percentage of snapped softwood trees and a few snapped hardwoods. In a previously-cleared forest area to the north of this road, nearly all of the dead trees that had remained standing were snapped within and along the tornado path. The road was blocked by numerous downed trees. Footage from a drone showed a well-defined vortex pattern in the fallen trees in this vicinity. The tornado weakened as it crossed Mississippi Highway 35 north of Shongelo Lake and Smith County Road 120, where just a few trees were uprooted. It uprooted a few more trees along Government Road, including one that blocked the roadway, before lifting. Max sustained winds were 115 mph.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",200
874693,YAZOO CO.,DEASONVILLE,2/5/2020,1557,Tornado, ,2,0,4,100000,0,MS,CST-6, ,144515,C,163,JAN,0,0,NWS Storm Survey, ,8.84,900,3,N,7,NE,VAUGHAN,32.8169,-90.0995,32.88,-89.967,"This tornado touched down in the Vaughan community near Bennett Road and tracked generally northeast to Pickens and then into southwest Attala County. Initial damage was numerous snapped and uprooted trees and a few power lines down. The tornado grew in size and became a bit stronger as it tracked along and just north of Pepper Wilson Road. In addition to the tree damage, several outbuildings were damaged along with a dozen or so houses sustaining some degree of roof damage. The tornado crossed I-55 then basically traveled along Vaughan Road as it approached the south side of Pickens. All along this portion of the path, hundreds of trees were snapped or uprooted and several power poles were leaning. Closer to Pickens, the tornado intensified and reached EF2. Significant tree damage was noted just to the south of the road. One large metal storage shed was destroyed along with several power lines and poles down. The tornado stayed just south of downtown Pickens and crossed US Highway 51 where many more trees were uprooted and snapped along with a large section of power lines down. At the natural gas pumping station, a large metal building had some of the walls pulled out. The tornado then moved into the Big Black River bottom and into southwest Attala County, where tree damage continued as was reported by the property owner. The tornado then moved out of the river bottom area and destroyed a large hay barn and then snapped 6 power poles along County Road 4002. Significant tree damage also occurred here to a grove of hardwood trees. An EF2 rating was given for this part of the path as well. The tornado continued northeast and crossed a few locations along Highway 14. A few homes sustained roof damage here along with power lines down and numerous trees damaged. The tornado made a more eastward jog then dissipated along Highway 14. Max sustained winds were 112 mph. Total path length 18.83 miles.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",202
874694,HOLMES CO.,PICKENS,2/5/2020,1607,Tornado, ,2,0,0,1000,0,MS,CST-6, ,144515,C,51,JAN,0,0,NWS Storm Survey, ,0.02,300,0,E,0,E,PICKENS,32.88,-89.967,32.8801,-89.9667,"This tornado touched down in the Vaughan community near Bennett Road and tracked generally northeast to Pickens and then into southwest Attala County. Initial damage was numerous snapped and uprooted trees and a few power lines down. The tornado grew in size and became a bit stronger as it tracked along and just north of Pepper Wilson Road. In addition to the tree damage, several outbuildings were damaged along with a dozen or so houses sustaining some degree of roof damage. The tornado crossed I-55 then basically traveled along Vaughan Road as it approached the south side of Pickens. All along this portion of the path, hundreds of trees were snapped or uprooted and several power poles were leaning. Closer to Pickens, the tornado intensified and reached EF2. Significant tree damage was noted just to the south of the road. One large metal storage shed was destroyed along with several power lines and poles down. The tornado stayed just south of downtown Pickens and crossed US Highway 51 where many more trees were uprooted and snapped along with a large section of power lines down. At the natural gas pumping station, a large metal building had some of the walls pulled out. The tornado then moved into the Big Black River bottom, clipping portions of Holmes County and into southwest Attala County, where tree damage continued as was reported by the property owner. The tornado then moved out of the river bottom area and destroyed a large hay barn and then snapped 6 power poles along County Road 4002. Significant tree damage also occurred here to a grove of hardwood trees. An EF2 rating was given for this part of the path as well. The tornado continued northeast and crossed a few locations along Highway 14. A few homes sustained roof damage here along with power lines down and numerous trees damaged. The tornado made a more eastward jog then dissipated along Highway 14. Max sustained winds were 112 mph. Total path length 18.83 miles. Max width was 900 yards in both Yazoo and Attala counties.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",203
874695,ATTALA CO.,NEWPORT,2/5/2020,1608,Tornado, ,2,0,0,25000,0,MS,CST-6, ,144515,C,7,JAN,0,0,NWS Storm Survey, ,9.87,900,12,WSW,2,W,NEWPORT,32.8801,-89.9667,32.9356,-89.8099,"This tornado touched down in the Vaughan community near Bennett Road and tracked generally northeast to Pickens and then into southwest Attala County. Initial damage was numerous snapped and uprooted trees and a few power lines down. The tornado grew in size and became a bit stronger as it tracked along and just north of Pepper Wilson Road. In addition to the tree damage, several outbuildings were damaged along with a dozen or so houses sustaining some degree of roof damage. The tornado crossed I-55 then basically traveled along Vaughan Road as it approached the south side of Pickens. All along this portion of the path, hundreds of trees were snapped or uprooted and several power poles were leaning. Closer to Pickens, the tornado intensified and reached EF2. Significant tree damage was noted just to the south of the road. One large metal storage shed was destroyed along with several power lines and poles down. The tornado stayed just south of downtown Pickens and crossed US Highway 51 where many more trees were uprooted and snapped along with a large section of power lines down. At the natural gas pumping station, a large metal building had some of the walls pulled out. The tornado then moved into the Big Black River bottom and into southwest Attala County, where tree damage continued as was reported by the property owner. The tornado then moved out of the river bottom area and destroyed a large hay barn and then snapped 6 power poles along County Road 4002. Significant tree damage also occurred here to a grove of hardwood trees. An EF2 rating was given for this part of the path as well. The tornado continued northeast and crossed a few locations along Highway 14. A few homes sustained roof damage here along with power lines down and numerous trees damaged. The tornado made a more eastward jog then dissipated along Highway 14. Max sustained winds were 112 mph. Total path length 18.83 miles.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",204
874697,ATTALA CO.,ETHEL,2/5/2020,1658,Tornado, ,2,0,0,250000,0,MS,CST-6, ,144515,C,7,JAN,0,0,NWS Storm Survey, ,3.89,800,5,E,4,SSE,MC COOL,33.1175,-89.3761,33.1454,-89.3178,"This brief tornado touched down near County Road 5210 and Highway 411 then tracked roughly northeast into western Choctaw County. The tornado quickly grew and downed dozens of trees along Highway 411 just before Hurricane Creek. Power lines were down here as well. As the tornado crossed Kyle Road, it reached EF2 strength as a swath of significant tree damage occurred. A few homes along the road sustained some roof damage and a few sheds were damaged. As the tornado crossed Burks Road, the swath of significant tree damage continued. Here a home along with a mobile home and RV were damaged by fallen trees. The tornado weakened as it crossed into Choctaw County and crossed Hunt and Mountain roads. Max sustained winds were 112 mph and was rated an EF-2 in Attala County. Total path length 5.89 miles. Max width was 800 yards also in Attala County.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",206
874702,JASPER CO.,BAY SPGS,2/5/2020,2251,Tornado, ,2,0,0,2400000,800000,MS,CST-6, ,144515,C,61,JAN,0,0,NWS Storm Survey, ,26.43,1320,2,S,3,N,ORANGE,31.9406,-89.2971,32.1428,-88.914,"This long track tornado affected the counties of Jasper, Clarke and Lauderdale. This tornado began in Jasper County south of Bay Springs along County Road 9, where it snapped several softwood trees and some minor peeling of the tin roof of a home also occurred. It progressed northeast and crossed MS Highway 15 where it snapped a few softwood trees. As the tornado moved northeast to County Road 17, it began to ramp up in intensity as it caused a fire tower to bend and pulled the cement foundation several feet out of the ground. Additionally, it destroyed a nearby trailer, a nearby barn and caused some minor damage to the roof of a one-story home. The tornado continued its northeastward track crossing County Road 5282 and caused some minor roof damage to a few chicken houses and snapped some softwood trees. Multiple softwood and hardwood trees were snapped and uprooted and a wooden power pole was snapped as it crossed County Road 528. Some of the aforementioned trees fell on top of cars. The tornado continued to snap and uproot numerous softwood trees as it moved northeast crossing County Roads 2339, 23411 and 23.The tornado then crossed County Road 279 snapping and uprooting several softwood trees, and causing extensive tin roof damage and structural damage to ten chicken houses located just off of County Road 279 south of Piney Creek. Numerous snapped softwood trees were noted at the intersection of County Roads 279 and 5286. As it moved east-northeast to the intersection of County Roads 279 and 27, it continued to snap softwood trees and also caused some minor peeling of tin roofs of nearby chicken houses. As the tornado crossed County Road 1816, the snapping of several softwood trees resulted in some of the trees taking down power poles. The tornado then crossed US Highway 503 north of Paulding, MS snapping multiple softwood trees. Thereafter, it moved across County Road 31 continuing its snapping and uprooting of softwood trees, as well as destroying an outdoor metal shed. The snapping and uprooting of softwood trees continued as it crossed US Highway 18, and then moved into Clarke County resulting in multiple snapped and uprooted trees, severely damaging a carport and causing damage to portions of a one-story home along US Highway 513. As the tornado neared Enterprise, it continued to snap and uproot numerous softwood trees thus causing them to fall onto cars and take down several power poles along County Road 360 and US Highway 11. Along US Highway 11 North, as the tornado neared Lauderdale County, it took off a large section of a one-story home. Furthermore, it snapped numerous softwood and hardwood trees as well as peeled off the metal roof of an outdoor hay shed along County Roads 377 and 379. The tornado then moved northeast into Lauderdale County and resulted in multiple snapped and uprooted softwood trees at Thomas Road, Valley Road and US Highway 145. It then moved east-northeast across US Highway 45 snapping several small softwood trees, thus showing a bit of a decline in intensity. When the tornado reached Southeast Lauderdale High School, it caused minor awning damage to portions of the school. It continued to snap and uproot several softwood and a few hardwood trees as it progressed northeast to US Highway 19 South and US Highway 496. When it reached Johnson Loop Road, a few miles west of the Alabama state line, only a few uprooted and snapped softwood trees were noted and thus, this is where it also dissipated. Max sustained winds was 125 mph in Jasper County and rated an overall EF-2. Total path length 60.05 miles.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",217
874704,CLARKE CO.,WAUTUBBEE,2/5/2020,2321,Tornado, ,2,0,0,500000,200000,MS,CST-6, ,144515,C,23,JAN,0,0,NWS Storm Survey, ,10.51,1000,4,WNW,1,NE,BASIC CITY,32.1428,-88.914,32.2249,-88.7627,"This long track tornado affected the counties of Jasper, Clarke and Lauderdale. This tornado began in Jasper County south of Bay Springs along County Road 9, where it snapped several softwood trees and some minor peeling of the tin roof of a home also occurred. It progressed northeast and crossed MS Highway 15 where it snapped a few softwood trees. As the tornado moved northeast to County Road 17, it began to ramp up in intensity as it caused a fire tower to bend and pulled the cement foundation several feet out of the ground. Additionally, it destroyed a nearby trailer, a nearby barn and caused some minor damage to the roof of a one-story home. The tornado continued its northeastward track crossing County Road 5282 and caused some minor roof damage to a few chicken houses and snapped some softwood trees. Multiple softwood and hardwood trees were snapped and uprooted and a wooden power pole was snapped as it crossed County Road 528. Some of the aforementioned trees fell on top of cars. The tornado continued to snap and uproot numerous softwood trees as it moved northeast crossing County Roads 2339, 23411 and 23.The tornado then crossed County Road 279 snapping and uprooting several softwood trees, and causing extensive tin roof damage and structural damage to ten chicken houses located just off of County Road 279 south of Piney Creek. Numerous snapped softwood trees were noted at the intersection of County Roads 279 and 5286. As it moved east-northeast to the intersection of County Roads 279 and 27, it continued to snap softwood trees and also caused some minor peeling of tin roofs of nearby chicken houses. As the tornado crossed County Road 1816, the snapping of several softwood trees resulted in some of the trees taking down power poles. The tornado then crossed US Highway 503 north of Paulding, MS snapping multiple softwood trees. Thereafter, it moved across County Road 31 continuing its snapping and uprooting of softwood trees, as well as destroying an outdoor metal shed. The snapping and uprooting of softwood trees continued as it crossed US Highway 18, and then moved into Clarke County resulting in multiple snapped and uprooted trees, severely damaging a carport and causing damage to portions of a one-story home along US Highway 513. As the tornado neared Enterprise, it continued to snap and uproot numerous softwood trees thus causing them to fall onto cars and take down several power poles along County Road 360 and US Highway 11. Along US Highway 11 North, as the tornado neared Lauderdale County, it took off a large section of a one-story home. Furthermore, it snapped numerous softwood and hardwood trees as well as peeled off the metal roof of an outdoor hay shed along County Roads 377 and 379. The tornado then moved northeast into Lauderdale County and resulted in multiple snapped and uprooted softwood trees at Thomas Road, Valley Road and US Highway 145. It then moved east-northeast across US Highway 45 snapping several small softwood trees, thus showing a bit of a decline in intensity. When the tornado reached Southeast Lauderdale High School, it caused minor awning damage to portions of the school. It continued to snap and uproot several softwood and a few hardwood trees as it progressed northeast to US Highway 19 South and US Highway 496. When it reached Johnson Loop Road, a few miles west of the Alabama state line, only a few uprooted and snapped softwood trees were noted and thus, this is where it also dissipated. Max sustained winds in Clarke County were 115 mph but overall for the tornado was 125 mph and rated an overall EF-2. Total path length 60.05 miles. The max width for 1320 yards in Jasper County.","A strong cold front moved through the region. Ahead of this, storms developed across Central Mississippi and produced tornadoes and wind damage.",218
878235,SHELBY CO.,GURNEE JCT,2/6/2020,157,Tornado, ,2,0,0,0,0,AL,CST-6, ,146149,C,117,BMX,0,0,NWS Storm Survey, ,9.91,700,0,WNW,0,S,HELENA,33.2015,-86.9753,33.2954,-86.8503,"National Weather Service meteorologists surveyed damage in western Shelby County and determined that it was consistent with an EF2 tornado, with maximum winds near 120 mph.  The tornado touched down in a wooded area near Red Oak Rd and Hancock Creek and tracked northeast, moving across a largely uninhabited area along the Cahaba River. The tornado quickly intensified to EF2 strength where it snapped or uprooted thousands of soft and hardwood trees just south and east of Shelby County Road 1 in the Ward Creek area. The tornado crossed many bends along the Cahaba River as it approached the Moss Bend area where trees were snapped or uprooted. Further northeast, numerous trees were snapped or uprooted along a portion of Oak View Lane. The tornado continued northeast into the Old Cahaba neighborhood where several homes sustained minor roof and siding damage. The window to a home was also blown out along with additional damage to trees. The tornado continued northeast roughly paralleling Hillsboro Parkway where more trees were uprooted. The tornado dissipated just southeast of the Helena Amphitheater.","Heavy rainfall and severe storms affected Central Alabama on February 5th and 6th as several impulses emanated from a deep upper trough centered over the central United States. This event yielded tornadoes, damaging winds, and flooding.||The northward progression of a warm front allowed a seasonably warm and moist air mass to overspread the region on Wednesday, February 5th, with afternoon temperatures in the 70s and dew points in the 60s. The initial round of convection on this day included areas of rain with embedded thunderstorms producing gusty winds as well as hail. There was a relative lull in thunderstorm activity during Wednesday evening, before the next upper-level impulse arrived, alongside a cold front and nearby surface low. This round of activity began its formation to the west in Mississippi and then moved through Alabama late Wednesday night through midday Thursday, February 6th. This round of convection produced widespread moderate to heavy rainfall, resulting in more substantial flooding. Some storms became tornadic due to the favorable wind shear and instability in place, while others produced damaging straight-line winds. Due to the overall wet and breezy conditions, trees fell in numerous locations from wind not associated with thunderstorms.",220
871938,CLEVELAND CO.,ARCHDALE,2/6/2020,1055,Tornado, ,2,0,0,750000,0,NC,EST-5, ,145216,C,45,GSP,0,0,NWS Storm Survey, ,5.14,150,1,ESE,4,SSE,KINGS MTN,35.177,-81.413,35.196,-81.325,NWS storm survey found an EF2 tornado damage path that began near the intersection of Battleground Rd and I-85. Trees were snapped and uprooted along the path as it moved east to near the intersection of Dixon School Rd and Bethlehem Rd. Here a couple of homes were damaged. Just east of there the strongest damage was found as a couple of high tension electrical transmission towers were blown down. The tornado weakened as it moved east snapping and uprooting trees as it crossed York Rd before moving into Gaston County.,Unusually high levels of moisture for early February combined with a slow-moving frontal system to produce an extended period of moderate to heavy rainfall across western North Carolina from the morning of the 5th until the early morning hours of the 7th. Intense rain rates associated with bands of heavy rain showers and embedded thunderstorms developing along the front during the morning and afternoon of the 7th resulted in rather widespread flash flooding. Isolated tornadoes also developed during this time across the Piedmont. Total rainfall of 3 to 6 inches resulted in flooding persisting along some main stem rivers and larger streams well into the 7th.,227
871942,CABARRUS CO.,MT GILEAD,2/6/2020,1140,Tornado, ,2,0,0,500000,0,NC,EST-5, ,145216,C,25,GSP,0,0,NWS Storm Survey, ,6.19,75,3,N,2,NNE,WATTS XRDS,35.498,-80.564,35.497,-80.454,NWS storm survey found the damage path of an EF2 tornado that began just west of I-85 near Lane St where trees were snapped and uprooted as the tornado crossed the interstate and moved east along Lane St. The awning of a service station was also damaged. The tornado then moved along Old Salisbury-Concord Rd snapping and uprooting trees until it reached Gold Fish Rd where several homes were damaged. The tornado then moved east along Irish Potato Rd snapping and uprooting trees. Farther along this road another home was damaged. Little damage was noted as the tornado moved east until it crossed Dutch Buffalo Creek where trees were snapped and uprooted. The strongest damage was found just east along Pless Rd where several homes were damaged. The tornado weakened as it moved east snapping and uprooting trees as it went. The tornado ended near Sisk-Carter Rd.,Unusually high levels of moisture for early February combined with a slow-moving frontal system to produce an extended period of moderate to heavy rainfall across western North Carolina from the morning of the 5th until the early morning hours of the 7th. Intense rain rates associated with bands of heavy rain showers and embedded thunderstorms developing along the front during the morning and afternoon of the 7th resulted in rather widespread flash flooding. Isolated tornadoes also developed during this time across the Piedmont. Total rainfall of 3 to 6 inches resulted in flooding persisting along some main stem rivers and larger streams well into the 7th.,229
880428,CARROLL CO.,HICO,3/2/2020,2241,Tornado, ,2,0,0,500000,0,TN,CST-6, ,146520,C,17,MEG,0,0,NWS Storm Survey, ,14.8,100,2,WNW,1,SSE,MARLBOROUGH,36.0811,-88.5287,36.0792,-88.2637,"The tornado formed just southwest of the Carroll County Airport and moved east, crossing Highway 77 near the intersection with Highway 219. The tornado lifted near Highway 114 near Allen Creek.  Numerous trees were knocked down along the tornado path. Several houses, barns, and grain bins were damaged. The worst damage was on Chapel Hill Road.  Peak winds were estimated at 125 mph.","A surface low tracked along a warm front stretched just north of the Mid-South. Meanwhile, a potent upper-level disturbance tracked into the region increasing wind fields and triggering thunderstorms along the warm front and south of the front, in the warm sector, during the late evening hours of March 2, 2020.  A couple of supercells tracked across the Missouri Bootheel and northwest Tennessee during the late evening hours. One supercell spawned three tornadoes across Gibson, Carroll, and Benton counties. A few severe storms also developed along a trailing cold front across eastern Arkansas and West Tennessee during the early morning hours of March 3, 2020.",254
880546,BENTON CO.,LIBERTY,3/2/2020,2305,Tornado, ,2,1,2,1000000,0,TN,CST-6, ,146520,C,5,MEG,0,0,NWS Storm Survey, ,10.01,250,1,S,1,ENE,KENTUCKY LAKE SOUTH,36.0928,-88.1189,36.1028,-87.94,"The tornado started in Benton County northwest of Camden and caused a substantial amount of tree damage along the path the extended into the Tennessee River. Several homes and mobile homes were damaged along the path in Benton County. The most damage, in Benton County, was in the Ballard Road area. Peak winds were estimated around 125 mph. The tornado then moved across the Tennessee River and into Humphreys County.","A surface low tracked along a warm front stretched just north of the Mid-South. Meanwhile, a potent upper-level disturbance tracked into the region increasing wind fields and triggering thunderstorms along the warm front and south of the front, in the warm sector, during the late evening hours of March 2, 2020.  A couple of supercells tracked across the Missouri Bootheel and northwest Tennessee during the late evening hours. One supercell spawned three tornadoes across Gibson, Carroll, and Benton counties. A few severe storms also developed along a trailing cold front across eastern Arkansas and West Tennessee during the early morning hours of March 3, 2020.",255
883133,WARREN CO.,ALVATON,3/3/2020,15,Tornado, ,2,0,0,200000,0,KY,CST-6, ,146785,C,227,LMK,0,0,NWS Storm Survey, ,2,250,2,SE,2,SSW,BAYFORK,36.849,-86.3176,36.8537,-86.2918,"Most of the damage was around the southeastern portion of the Alvaton community, east of Bowling Green. Several trees were either uprooted or pushed over, facing from the west-southwest to the east-northeast just west of Highway 231 on Fairview Road. The wind swath was about 200 yards wide. Just east of Highway 231 a large 40 x 60 storage barn for a camper had its roof partially lifted downwind to the east northeast. The metal siding was flung up to 150 yards into the trees. The tree damage continued along Alvaton- Scottsville Road into Marble Gate Ct. Several homes sustained roof damage, with several porches partially lifted up causing structural damage. One home on Marble Gate Court had four 20-pound steel chairs flung about 50 yards and the 35-pound table thrown 25 yards. Portions of the porch covering were blown 125 yards into the yard of their next-door neighbors yard, 2 of which punctured the house like a flying 2 by 4 missile. There were also portions of the deck impaled in the ground. The damage swatch then increased to about 225 yards and winds increased to 80 to 85 mph. There were at least three trees laying on homes.||Just east off Claypool Boyce Road... there was a distinct change in the tree pattern. Instead of just going to the northeast trees were now going to the northwest, north and northeast. A large 2 x 8 went flying and got wedged between the windshield wiper and the windshield but incredibly did not crack the windshield. This is where a small tornado formed within the straight-line wind path, with winds between 80 and 85 mph. Residents reported half inch hail, followed by a surge in lightning, then quiet, then a 20 second loud roar with popping in their ears followed by complete silence again. Further east in the 500 block of Kara Court, there was significant tree damage with the back of the house being uplifted and insulation being thrown upwind and downwind around the back of the house. Trees were laying in all directions with lots of twisting and many snapped trees. At the 200 block of Cross Creek Court, the clearest evidence of trees are facing all eight inter-cardinal headings. In this area, trees were snapped and uprooted all over the place. ||The survey team estimated well over 500 trees in a 1 mile stretch had been uprooted snapped or pushed over. Two of the snapped trees landed on pick up trucks. Winds increased to EF1 range of 95 mph and a width of 225 yards. At the 2400 block of WG Talley Road was the most significant damage of the entire survey. Three barns were destroyed, 2 of them were concreted in strong firm footers. One of the barns was 30 x 80, one was 150 x 100, and one was 12 x 16 along with numerous sheds destroyed, and debris was thrown in all directions downwind up to 500 yards. A 5000 pound horse trailer was thrown to the northwest 70 yards. ||A very well-built family residence took a direct hit from an EF2 tornado, with the front side of the home having the plywood exposed and with most of the shingles gone but the rest of the house fully intact due to the house having all the proper clips, braces, and rebar. Wind speeds at this point were 116 mph with a width of 250 yards. EF-1 Tree damage continued into Allen County along Allen Springs Road. The tornado lifted just north of Bailey School Road in far NW Allen County.","During the day of March 2nd, southerly warm moist air moved through Kentucky from Tennessee just ahead of an upper trough and cold front. As a result, a series of strong storms moved across south central Kentucky late on the evening of March 2nd and into the morning of March 3rd. Along with large hail, high winds, and some flash flooding, one particular storm produced a brief but strong tornado in southeast Warren County that crossed over into Allen County.",258
883048,CUMBERLAND CO.,RINNIE,3/3/2020,225,Tornado, ,2,0,0,50000,500000,TN,CST-6, ,146901,C,35,OHX,0,0,NWS Storm Survey, ,10.07,500,1,SW,7,NNE,PEAVINE,36.1399,-85.0401,36.1243,-84.8619,"An EF-2 tornado touched down near the intersection of Highway 127 and Atkins Road in Rinnie where trees were uprooted and a single wide mobile home sustained roof damage. The tornado moved northeast and crossed Smith Road, causing minor roof damage to two homes, destroying two outbuildings, pushing over a power pole, and uprooting approximately 20 trees. Taking an eastward turn, the tornado tracked just south of Beaty Road where more trees were uprooted and two additional outbuildings were destroyed. The tornado strengthened to EF-1 as it continued east-southeast, uprooting dozens of trees on Cold Springs Road and Myatt Creek Road. Entering the Catoosa Wildlife Management Area, the tornado reached its maximum width and peak intensity of EF-2 as it snapped and uprooted thousands of trees across Turner Creason Road, Charlie McCoy Road, and Roy Taylor Road. The tornado weakened as it moved further to the east and crossed John Q Wyatt Road, and is estimated to have lifted along the Morgan County border north of Witt Road. However, the tornado may have continued eastward into Morgan County, and the path may be extended in the future once high resolution satellite imagery becomes available.","From the late evening hours on March 2 into the early morning hours on March 3, supercell thunderstorms developed and spawned tornadoes across southeast Missouri, southern Kentucky, Tennessee, and central Alabama. One of these supercells formed near the Mississippi River in west Tennessee, then tracked eastward across the entire length of the state just north of the Interstate 40 corridor, spawning 10 tornadoes and dropping large hail bigger than the size of baseballs. Seven of these tornadoes touched down across Middle Tennessee, resulting in widespread damage, 307 injuries and 24 fatalities. An additional fatality and 2 more injuries occurred in Benton County in west Tennessee. These tornadoes were the worst seen in Tennessee since the devastating tornadoes of April 27, 2011 across east Tennessee, as well as the Super Tuesday tornadoes of February 5-6, 2008. Total damage estimates from the Tennessee Emergency Management Agency across Middle Tennessee reached $1.6 billion.",266
